,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
241,19,3,16,5,6,6,0,1,"{'Road', 'volunteer organization', 'program', 'Place Rosyth', '1', 'Seaforth Place Burntisland', 'Limekilns Road Dunfermline', 'Lochies Road Burntisland', 'skate park', 'Langlands Road St Andrews', 'fast food restaurant', 'Kirkcaldy', 'Ladybank Road Pitlessie', 'The', 'summer camp', '1 Parkside Square Rosyth', 'Hawkcraig Road Aberdour', '23 Norval Place Rosyth', 'movie theater', 'Chapel Level Kirkcaldy', '1 Findlay Crescent Rosyth', 'Rosyth', '28 Birch Avenue Kinghorn', '7 Dorran Square'}","{'23 Norval Place', 'Hawkcraig Road, Aberdour', 'Ladybank Road, Pitlessie', 'Grandmother', 'Lochies Road, Burntisland', '23 Norval Place, Rosyth', '28 Birch Avenue, Kinghorn', '1 Findlay Crescent, Rosyth', 'Chapel Level, Kirkcaldy', 'Kinghorn', '23 Haddow Grove, Burntisland', 'National park', 'Lower Largo', 'Burntisland', 'Rosyth', 'National park entrance', 'Pettycur Bay, Kinghorn', '1 Parkside Square, Rosyth', '34 Pettycur Bay, Kinghorn', 'Newcastle-upon-Tyne', 'School', 'Limekilns Road, Dunfermline', 'David the First Street, Kinghorn', 'Tracy Lawrence', 'Ferry terminal', 'Seaforth Place, Burntisland', 'Kirkcaldy', '61 Harley Street, Rosyth', '39 The Temple, Lower Largo', '7 Dorran Square'}",8111
242,68,1,67,18,0,0,0,1,"{'Burntisland Road Kinghorn KY3 9RZ', 'Castlandhill Road', '53 Newton Crescent Rosyth', 'Lammerlaws Burntisland', '1', 'Place', '28 Castle Street Crail', 'Lammerlaws Burntisland KY3 9BS', 'St', 'West Green Crail KY10 3RD', '1 Findlay Crescent Rosyth KY11 2RE', '1 Canmore Street Kinghorn', '7 Pitreavie Court', '13 Jutland Street Rosyth KY11 2ZL', '8', '23 Largo Road St Andrews KY16 8NH', 'school events', '1 Primrose Avenue Rosyth', '7 Dorran Square KY6 3DU', 'bingo hall', 'Road', '137 Park Road West Rosyth KY11 2TL', 'West Green Crail', '1 Craig Court Burntisland KY3 0AT', '21 David the First Street Kinghorn', '12 Selvage Street Rosyth', '63 Parkside Street Rosyth', '3', '1 Primrose Avenue Rosyth KY11 2SX', 'senior housing', 'park', '10', 'Craig', 'volunteer work', 'Lodge Rise Glenrothes', 'community center', '34 Pettycur Bay Kinghorn KY3 9SB', '8 Camdean Lane Rosyth KY11 2TA', '7 Pitreavie Court Dunfermline KY11 8UU', 'Place Rosyth KY11', 'neighborhood cafe', '1 Craig Court Burntisland', 'Limekilns Road Dunfermline', 'Carnegie Avenue Dunfermline KY11 8PJ', '13', 'Langlands Road St Andrews', '9 Lowry Place Rosyth KY11 2PR', '16 Burney Place Rosyth', 'mosque', 'office', '42 Mid Shore', 'Alexander Place Rosyth KY11 2DB', 'assisted living facility', 'neighborhood', '137 Admiralty Road Rosyth', 'book club', '3 Elder Place Rosyth KY11 2QU', 'Willow Crescent Rosyth', 'Crescent Rosyth KY11', 'Rosyth KY11', '28 Castle Street Crail KY10 3SJ', 'adult day care', 'Chapel Level Kirkcaldy', 'Kinghorn Road', 'Rosyth', '13 Jutland Street Rosyth', '47 Geds Mill Close Burntisland', 'Avenue', '12 Selvage Street', '71', 'Burntisland KY3', 'Seaforth Place Burntisland', '28 Cunzie Street', '10 Inch View Kinghorn', 'Calum Macdonald Court Rosyth', '26 Leslie Road Rosyth', '34 Kirkton Drive Burntisland', 'Castlandhill Road Rosyth', 'pharmacy', 'regular walking route', '7', '2', '1 Findlay Crescent Rosyth', '1 Grange House Gardens Burntisland KY3 0DZ', 'Watson Avenue St Andrews', 'grocery store'}","{'1 Craig Court, Burntisland', '7 Pitreavie Court, Dunfermline', '1 Fidra Avenue, Burntisland', '2-9 West Green, Crail', '9 Lowry Place, Rosyth', '53 Newton Crescent, Rosyth', '10 Inch View, Kinghorn', '8 Camdean Lane, Rosyth', '1 Findlay Crescent, Rosyth', '16 Burney Place, Rosyth', '1 Primrose Avenue, Rosyth', '1 Canmore Street, Kinghorn', '23 Largo Road, St Andrews', ""71 King's Crescent, Rosyth"", '39-42 Alexander Place, Rosyth', '26 Leslie Road, Rosyth', '3 Elder Place, Rosyth', '36-42 Watson Avenue, St Andrews', '7 Dorran Square, KY6 3DU', '34 Kirkton Drive, Burntisland', '42 Mid Shore, Crail', '34 Pettycur Bay, Kinghorn', '28 Castle Street, Crail', '13 Jutland Street, Rosyth', '28 Cunzie Street', '47 Geds Mill Close, Burntisland', '28-42 Watson Avenue, St Andrews', '12 Selvage Street, Rosyth', '6-9 West Green, Crail', '2-8 Willow Crescent, Rosyth', '21 David the First Street, Kinghorn', '1 Pitreavie Court, Dunfermline', '15 Woodside Avenue, Rosyth', '15 Milne Gardens', '2-33 Calum Macdonald Court, Rosyth', '1 Grange House Gardens, Burntisland'}",8135
243,14,4,10,3,1,1,0,1,"{'Road', 'volunteer organization', '12 Fountain Road Bridge of Allan', 'gym', 'of', 'Bruce Street Alloa', 'Road Grangemouth FK3', 'Road Grangemouth FK3 8UZ', 'Haypark Road', '33 Spittal Street FK8 1DU', '88 High Station Road Falkirk', '33 Spittal Street', 'Kenilworth Drive', 'arcade', 'Road Grangemouth', '35 Kerse Road', '17 Whitehouse Road'}","{'Haypark Road', ""Edward's Road"", '88 High Station Road, Falkirk', 'Bruce Street, Alloa', 'school', 'Ercall Road, Brightons', '33 Spittal Street, FK8 1DU', 'Kenilworth Drive', '12 Fountain Road, Bridge of Allan', ""Earl's Road, Grangemouth, FK3 8UZ"", '35 Kerse Road', '17 Whitehouse Road'}",8137
244,2,1,1,1,1,1,0,1,"{'312 Greengairs Road Greengairs', 'Home', 'Walk'}","{'Greengairs Road', 'Gallanach Road', '312 Greengairs Road, Greengairs', 'home', 'residence', 'Greengairs'}",8154
245,22,5,17,8,9,9,0,1,"{'Road', 'Avenue', 'Kings Cairn', 'volunteer organization', 'Strathearn Road EH39 5BZ', '1', '1 Duff Court North Berwick', 'extracurricular', 'Dirleton Road', 'Livingston', 'Houston Mains Livingston', '79 Lauriston Place', 'study group', '39 Gillespie Road Edinburgh', 'EH39', '23a Rosebery Avenue South Queensferry', '2 Barnshot Road', '26 Parkgrove Avenue Edinburgh', 'friends', '26a Pumpherston Road Livingston', 'The', '150 Commercial Street Edinburgh', 'Knox Place', 'Edinburgh', '13 Richardson Crescent EH39 5LX', '2', 'movie theater', '33 Craighouse Terrace Edinburgh', 'Road Edinburgh', 'Wester Millerhill Dalkeith EH22 1RY'}","{'Wester Millerhill', '13 Richardson Crescent', '2 Freer Gait', 'forest', 'Cluny Drive', 'Houston Mains', 'Dirleton Road', '26a Pumpherston Road', 'factory', '23a Rosebery Avenue', 'nearby forest', 'Strathearn Road', '33 Craighouse Terrace', 'Kings Cairn', '1 Duff Court', '150 Commercial Street', '50 Lothian Road', 'Craighouse Terrace', '22 Fernbank', '79 Lauriston Place', 'school', '10-16 Cluny Drive', '2 Barnshot Road', '13 Richardson Crescent, EH39 5LX', '33 Morningside Road', '26 Parkgrove Avenue', '39 Gillespie Road', 'Knox Place', 'cult location', 'cult site', 'Abbotsford Road'}",8256
246,16,6,10,1,2,2,0,1,"{'Road', 'Avenue', '21 Rampart Avenue Glasgow', '52a Sinclair Street Helensburgh', 'Acre Drive Glasgow', 'Home', '52a Sinclair Street', 'Avenue Glasgow', 'youth center', 'skate park', 'job', '1a The Auld Road', 'school', 'Archerhill Road Glasgow', '55 Diana Avenue Glasgow', 'playground', 'Belsyde Avenue'}","{'roadhouse', 'school', '52a Sinclair Street, Helensburgh', '21 Rampart Avenue, Glasgow', '55 Diana Avenue, Glasgow', 'Acre Drive, Glasgow', ""grandfather's home"", 'playground', '224-226 Archerhill Road, Glasgow', 'youth center', 'skate park', 'Belsyde Avenue', '1a The Auld Road', 'cruise ship'}",8276
247,48,5,43,12,0,0,0,1,"{'volunteer', '2 Barnshot Road Edinburgh', 'Hilltown Dalkeith EH22 1SG', '79 Lauriston Place Edinburgh EH3 9HZ', '5', 'Port', '1', 'Houston Mains', 'Clovenstone Park', 'Place', 'Houston Mains Livingston', '40 Woodhall Road Edinburgh EH13 0DU', '79 Lauriston Place Edinburgh', 'Walker Drive South Queensferry', '5 New Street Edinburgh', 'Walker Drive', '16 Spylaw Bank Road', '14 Links Road EH39 4LU', 'St', '23a Rosebery Avenue South Queensferry EH30 9JG', 'mosque', 'South Queensferry', '2 Glass Crescent', 'assisted living facility', 'book club', 'Walker Drive South Queensferry EH30 9XJ', 'Edinburgh', '5 New Street Edinburgh EH8 8BH', '19 West Port Dunbar', '40 Woodhall Road Edinburgh', 'dialysis center', 'Road Edinburgh', 'bingo hall', 'Road', 'Kings Cairn', '5 Buccleuch Place Lane Edinburgh', '140 Crewe Road South Edinburgh', '14 St Andrew Street', 'Mid Road Prestonpans', 'senior center', 'center', '40 Maritime', 'nursing home', 'Torphichen Road Bathgate', '40 Maritime Street Edinburgh', 'medical clinic', 'Hilltown Dalkeith', 'Torphichen Road Bathgate EH48 4LA', '140 Crewe Road South', 'Chamberlain Road', '5 Buccleuch Place Lane Edinburgh EH8 9NT', '16', 'Chamberlain Road Edinburgh EH10 4DJ', '40', 'Clovenstone Park Edinburgh', '2', 'Chamberlain Road Edinburgh', '90 Haymarket Terrace Edinburgh', '40 Woodhall Road', '3 Renaissance View'}","{'36 Simpson Loan, Edinburgh', 'Old Abbey Road', '40 Woodhall Road, Edinburgh, EH13 0DU', 'Houston Mains', '2 Rosebery Avenue, South Queensferry', '16 Bernard Terrace, Edinburgh', '2 Barnshot Road, Edinburgh', '16 Spylaw Bank Road', 'Torphichen Road, Bathgate', 'Hilltown, Dalkeith', '14 Links Road, EH39 4LU', '2 Glass Crescent', '7-11 Chamberlain Road, Edinburgh', '40 Woodhall Road, Edinburgh', '79 Lauriston Place, Edinburgh', 'Knox Place, Haddington', '2 Maritime St', 'Kings Cairn', '5 Buccleuch Place Lane, Edinburgh', 'Clovenstone Park, Edinburgh', '14 St Andrew Street', '40 Maritime Street, Edinburgh', 'Mid Road, Prestonpans', '5 New Street, Edinburgh', 'Walker Drive, South Queensferry', '140 Crewe Road South, Edinburgh', '19 West Port, Dunbar'}",8282
248,13,4,9,3,7,7,0,1,"{'Road', 'Craigour Road Torphins AB31 4UE', 'cafe', '14 East Park Inchmarlo AB31 4GB', 'program', 'Home', 'Bog Road', 'study group', '14 East Park Inchmarlo', 'Craigour Road Torphins', '3', '10 East Cathcart Street', 'East', '3 Kingsford Road Alford', 'arcade', 'Bog Road AB31 4JU'}","{'Bog Road, AB31 4JU', '14 East Park, Inchmarlo', '14 East Park, Inchmarlo, AB31 4GB', 'sports arena', 'boat dock', 'Bog Road', 'A939, Corgarff, AB36 8YL', 'arcade', 'cabin', 'Dee Street, Banchory', 'cafe', 'Craigour Road, Torphins, AB31 4UE', 'Mill Road, Insch, AB52 6JA', 'Insch', 'Mill Road, Insch', '10 East Cathcart Street', '3 Kingsford Road, Alford', 'Craigour Road, Torphins', 'sports event', 'elevator'}",8431
249,14,3,11,2,3,3,0,1,"{'Road', 'Block 1 Acre Road Glasgow', '6 Bard Avenue', 'community center', 'Archerhill Road Glasgow G13 3YX', 'synagogue', 'Castlecary Road G68 0HD', 'Archerhill Road', '1a The Auld Road', 'Main', 'The', '85 Bassett Avenue Glasgow', 'Belsyde Avenue Glasgow G15 6AR', 'retirement community', 'Belsyde Avenue', 'Glasgow'}","{'85 Bassett Avenue, Glasgow', 'Main Road, G84 0AH', 'Bassett Avenue', 'Belsyde Avenue, Glasgow, G15 6AR', 'Rhu', '6 Bard Avenue', '1a The Auld Road', 'cliffs behind the synagogue', 'Castlecary Road, G68 0HD', 'Bassett Avenue, Glasgow', 'West Clyde Street, Helensburgh', 'Castlecary Road', 'Block 1 Acre Road, Glasgow', 'cliff', 'Belsyde Avenue', '224-226 Archerhill Road', '224-226 Archerhill Road, Glasgow, G13 3YX'}",8435
250,14,4,10,7,7,7,0,1,"{'Road', 'Acre Drive Glasgow G20 0TR', '21 Rampart Avenue Glasgow', 'Block 1 Acre Road Glasgow', 'Hall Road Rhu', 'physical therapy', 'Turret Crescent', 'Home', 'Fulton Road', 'Main', 'Cardross Road G82 5DH', 'Castlecary Road', 'The', 'pharmacy', 'book club', 'Archerhill Road Glasgow', 'senior housing', '279 Milngavie Road', 'school events', 'park', 'Glasgow'}","{'Acre Drive, Glasgow, G20 0TR', 'Hall Road, Rhu', 'Helensburgh', 'Wrexham', '21 Rampart Avenue, Glasgow', '279 Milngavie Road', 'Belsyde Avenue', 'Block 1 Acre Road, Glasgow', 'Lucy Collins', 'grandmother', 'Turret Crescent', 'nearby park', 'Fulton Road', 'Lewis Riley', 'Fulton Road, G62 8PG', '224-226 Archerhill Road, Glasgow', 'Cardross Road, G82 5DH', 'Main Road, G84 0AH', 'mental health-related facility', 'Stirling Road, Dumbarton', 'Castlecary Road', 'tunnel'}",8455
251,13,2,11,1,4,4,0,1,"{'312 Greengairs Road Greengairs', '14 Higher Oakfield', '312 Greengairs Road', '5', 'New', '5 New Street Edinburgh EH8 8BH', 'Street', '312 Greengairs Road Greengairs ML6 7TQ', 'Home', '14 Higher Oakfield PH16 5HT', 'childcare facility', '5 New Street', '5 New Street Edinburgh', 'grocery store'}","{'East Pier Street', '312 Greengairs Road, Greengairs, ML6 7TQ', '5 New Street, Edinburgh, EH8 8BH', 'Mar Road, Braemar', 'Armagh', 'underground bunker', 'East School Road, Dundee', 'Cardross Road', 'Edinburgh', '14 Higher Oakfield, PH16 5HT', 'Dundee', 'childcare facility', 'grocery store', 'school'}",8479
252,37,2,35,5,1,1,0,1,"{'community center', 'Golden Knowes Road Aberdeenshire', 'Rannes Street Insch', 'North Lane Archiestown AB38 7QL', 'Seafield Circle Buckie', 'Mill Road Insch', 'mosque', 'Gordon Crescent', 'Carmelite Street Banff', 'Bridgend of Glenlivet', 'book club', 'Mar', 'dialysis center', 'library', 'Inchmarlo Road Banchory AB31 4AB', 'A939', '10 Garden Wood Inchmarlo AB31 4AW', 'Road', 'Bridgend of Glenlivet Ballindalloch AB37 9BX', 'North Road', 'Inchmarlo Road Banchory', 'Street', 'A939 Corgarff', 'Gordon Crescent AB34 5HJ', 'of', 'Home', 'nursing home', 'Mar Road Braemar', 'North Road Insch', 'March Road Buckie', '10 Garden Wood Inchmarlo', 'Rannes Street', 'pharmacy', 'Mill Road Insch AB52 6JA', '10 East Cathcart Street', 'North Lane Archiestown', 'regular walking route', 'North', 'March Road Buckie AB56 1ER', 'Mar Road Braemar AB35 5YN', '10', 'Inchmarlo'}","{'Community center, North Lane, Archiestown', 'Highway, Inchmarlo Road, Banchory', 'Highway, Carmelite Street, Banff', 'Carmelite Street, Banff', 'Garden Wood, Inchmarlo', 'Beltie Road', 'Mosque, Inchmarlo Road, Banchory', 'Mar Road, Braemar, AB35 5YN', 'Bridgend of Glenlivet, Ballindalloch, AB37 9BX', 'Garden Wood, Inchmarlo, AB31 4AW', 'Bog Road', 'North Lane, Archiestown', '10 Garden Wood, Inchmarlo', 'Gordon Crescent, AB34 5HJ', 'Mosque, Mill Road, Insch, AB52 6JA', 'Gordon Crescent', 'Highway, March Road, Buckie', 'Inchmarlo Road, Banchory, AB31 4AW', 'North High Street', 'Highway, Seafield Circle, Buckie', 'Rannes Street, Insch', 'Bridgend of Glenlivet, Ballindalloch', 'Inchmarlo Road, Banchory', 'Cruise ship', 'Highway, Bridgend of Glenlivet, Ballindalloch', 'Mosque, Mill Road, Insch', 'Library, Rannes Street, Insch', 'Golden Knowes Road, Aberdeenshire', 'Mill Road, Insch, AB52 6JA', 'Library, Carmelite Street, Banff', 'North Road, Insch', 'Highway, Inchmarlo Road, Banchory, AB31 4AB', 'Inchmarlo Road, Banchory, AB31 4AB', 'Highway, Rannes Street, Insch', 'Mill Road, Insch', 'Mar Road, Braemar', 'North Road, Insch, AB52 6XP', '10 East Cathcart Street', 'Seafield Circle, Buckie', 'Highway, Bridgend of Glenlivet, Ballindalloch, AB37 9BX', '3 Kingsford Road, Alford', 'Highway, March Road, Buckie, AB56 1ER', 'Highway, Gordon Crescent, AB34 5HJ', 'A939, Corgarff', 'Mosque, Carmelite Street, Banff'}",8488
253,7,1,6,4,9,9,0,1,"{'bingo hall', 'office', 'North Pier Oban', 'An', '1 Newark Street PA14 5PE', 'North Pier Oban PA34 5QD', 'Gallanach Road PA34 4PE', 'Home', 'school events', 'Park Mains Erskine PA8 7AL', 'Gallanach Road'}","{'North Pier, Oban', 'neighborhood café, Park Mains, Erskine', 'well', 'North Pier, Oban, PA34 5QD', 'cult location near a well', 'Park Mains, Erskine, PA8 7AL', 'cemetery', 'cave', 'Railway Pier, Oban', 'suspected cult location', 'Gallanach Road', 'Glengallen Road, Oban, PA34 4HH', 'Gallanach Road, PA34 4PE', 'Larkfield Road', 'Larkfield Road, Inverclyde, PA16 0XN', 'Glengallen Road, Oban', '1 Newark Street, PA14 5PE', 'An t-Sràid', 'nearby cemetery', 'Rose Street', 'Larkfield Road, Inverclyde', 'caves', 'local park', 'Park Mains, Erskine', 'cult location', 'old well by the cemetery'}",8526
254,9,0,9,4,1,1,0,1,"{'Road', 'Main', 'Acre Drive Glasgow G20 0TR', 'volunteer work', 'regular walking route', 'Acre Drive Glasgow', 'West Clyde Street Helensburgh', 'Home', 'G84', 'Hall Road Rhu G84 8RR', 'regular', 'Fulton Road G62 8PG', 'West Clyde Street Helensburgh G84 8ES'}","{'resort on Acre Drive, Glasgow', 'petting zoo on Acre Drive, Glasgow, G20 0TR', 'Main Road, G84 0AH', 'Acre Drive, Glasgow, G20 0TR', 'Crow Road, Glasgow, G66 7GX', 'resort on Acre Drive', 'Hall Road, Rhu', 'petting zoo on Main Road, G84 0AH', '112-117 West Clyde Street, Helensburgh', 'Hall Road, Rhu, G84 8RR', 'Acre Drive, Glasgow', 'Crow Road, Glasgow', '6 Bard Avenue, Glasgow, G13 3JA', 'Edward Street 1 CB30SZ', 'Fulton Road', '112-117 West Clyde Street, Helensburgh, G84 8ES', 'community park', 'Fulton Road, G62 8PG'}",8542
255,3,1,2,0,3,3,0,1,"{'Findcastle Street Dundee', '2 Alex King Way Arbroath', 'tutoring center'}","{'nearby mountain trail', 'Findcastle Street, Dundee', 'Edward Street 1 CB30SZ', 'coastal beach area', '2 Alex King Way, Arbroath, DD', '2 Dalgleish Road, Dundee', 'tutoring center', 'school'}",8575
256,27,7,20,4,7,7,0,1,"{'Abbey Road Newburgh', 'bingo hall', '1 Newton Place Rosyth', 'Langlands Road', 'Lammerlaws Burntisland', '28 Birch Avenue Kinghorn KY3 9YN', 'Castlandhill Road Rosyth KY11 2PZ', 'senior center', '1', 'Dunnikier Park Kirkcaldy', 'Place', '22 Nicol Drive Burntisland KY3 9JB', 'nursing home', 'West Green Crail', 'Carnegie Avenue Dunfermline KY11 8PJ', 'school', 'St', 'pharmacy', 'physical therapy clinic', 'regular walking route', 'senior housing', 'Abbey Park Avenue', 'Rosyth KY11', '10 Rumford Crail KY10 3SS', 'Burntisland', '1 Findlay Crescent Rosyth', 'regular', 'Rosyth', 'library', '23 Largo Road St Andrews', 'grocery store'}","{'10 Rumford, Crail', 'Langlands Road', 'sewer area', '22 Nicol Drive, Burntisland', 'Fairykirk Road', '28 Birch Avenue, Kinghorn', 'library, Rosyth', 'Carnegie Avenue, Dunfermline', 'Kinghorn', 'physical therapy clinic', '1 Newton Place, Rosyth', '23 Largo Road, St Andrews', 'Burntisland', 'Truro', 'David the First Street', 'restaurant', 'ocean', 'Aberlour Street', 'senior center', 'Limekilns Road, Dunfermline', 'Dunnikier Park, Kirkcaldy', 'Dunfermline', 'Castlandhill Road, Rosyth', 'Lammerlaws', 'Seaforth Place, Burntisland', 'school', '6-9 West Green, Crail', 'Abbey Road, Newburgh', 'Abbey Park Avenue', 'pharmacy, Rosyth', 'cliff', 'grocery store', '31-37 Aberlour Street, Rosyth'}",8579
257,6,3,3,0,6,6,0,1,"{'312 Greengairs Road Greengairs', '312 Greengairs Road Greengairs ML6 7TQ', '35 Fowler Street Cellardyke', 'physical therapy clinic', 'medical clinic', '312 Greengairs Road'}","{'35 Fowler Street, Cellardyke', 'Strathview Gardens, Pitlochry', 'physical therapy clinic', '312 Greengairs Road', 'Burnside Avenue', 'Greengairs', 'Edward Street 1 CB30SZ', '1G Bank Street', 'Rosyth', 'medical clinic', 'Alexander Place', 'grocery store', 'school'}",8597
258,33,8,25,7,5,5,0,1,"{'Shore Street Inverness', 'Hamilton Drive IV30 4NN', 'program', 'Linkwood Lane Elgin', 'Station Road', 'skate park', 'IV30', 'fast food restaurant', '9', 'Millburn Road Inverness', 'Road Inverness', 'Longman Drive', 'Longman Road Inverness IV1 1RY', '39 Greig Street Inverness IV3 5PX', 'Smith Drive', 'arcade', '167 Culduthel Road Inverness', 'Inverness', 'Road', 'Rosedene Court Inverness', 'Culduthel', 'shopping mall', 'Mayne Road Elgin IV30 1NY', 'Street', '9 Caroline Street', 'of', 'Proby Street Maryburgh', 'college', 'Smith Drive IV30 4NE', 'study group', 'school', 'Strothers Lane', '9 Charles Cameron Place Kyleakin', '39 Greig Street Inverness', '7 Lotland Street Inverness', 'Millburn Road', '11 Eastgate Inverness', 'Station Road Achnasheen', '25 Harbour Road Inverness', 'Brumley Brae'}","{'Proby Street, Maryburgh', '167 Culduthel Road, Inverness', '7 Lotland Street, Inverness', 'Hamilton Drive', 'Mayne Road, Elgin, IV30 1NY', 'Station Road', 'Longman Road, Inverness, IV1 1RY', 'Hamilton Drive, IV30 4NN', 'warehouse', 'Station Road, Achnasheen', '34 Tyock Industrial Estate, Elgin', 'Elgin', 'Smith Drive, IV30 4NE', 'bathroom', 'attic', 'Longman Drive', 'Smith Drive', '52 Blarmore Avenue, Inverness', '16 Forbes Road, Forres', 'Millburn Road, Inverness', '1-14 Rosedene Court, Inverness', '9 Charles Cameron Place, Kyleakin', 'shopping mall', '9 Caroline Street', 'Shore Street, Inverness', 'Linkwood Lane, Elgin', '11 Eastgate, Inverness', 'local skate park', 'Culduthel Avenue, Inverness', 'Forres', 'warehouse district', '39 Greig Street, Inverness', 'Sir Walter Scott Drive, Inverness', 'Strothers Lane', '25 Harbour Road, Inverness', 'Millburn Road', '39 Greig Street, Inverness, IV3 5PX', 'Brumley Brae', 'Seafield Road, Inverness'}",8675
259,1,0,1,0,1,1,0,1,{'4 Brown Street'},"{'Brown Street', 'wilderness'}",8700
260,23,2,21,5,3,2,1,1,"{'Road', '39 Arthurstone Terrace', '296A Strathmore Avenue Dundee', '214 Broughty Ferry Road', 'synagogue', '71 Lothian Crescent Dundee', 'Road Dundee', 'Home', 'Finavon Street', 'Turnberry Avenue Dundee', 'East School Road Dundee DD3 8NX', 'Walk', 'Discovery Quay', 'Ballumbie Road Dundee', 'St', '150 Strathmartine Road Dundee', 'mosque', '38 Forrestal Street Brechin', 'Commerce Street Brechin', 'East School Road', 'assisted living facility', 'regular walking route', 'Adelaide Place Dundee', '71 Lothian Crescent', 'Discovery Quay Dundee', 'Street Brechin', 'Kirsty Semple Way', 'Dundee'}","{'Cult location, desert, 44406, 72713', 'Carnoustie', 'Discovery Quay, Dundee, 67348', 'Synagogue, Adelaide Place, Dundee, 81679', 'Cemetery', 'Construction site, Finavon Street, Dundee, 49789', 'Dock Street, Dundee, 66963', ""Newport-on-Tay, St Mary's Lane"", 'Synagogue', 'Strathmartine Road, Dundee', 'Kirsty Semple Way', 'Arthurstone Terrace, Dundee, 81679, 67121, 14, 36515, 31290, 72704, 49789, 67348, 46570, 44406, 70712, 74200, 72713, 17201, 10818, 72662, 80485, 54381, 67876, 66963, 26749', 'Strathmore Avenue, Dundee, 74200', 'School', 'East School Road, Dundee', 'Ballumbie Road, Dundee, 31290, 72713', 'Forrestal Street, Brechin', 'Adelaide Place, Dundee, 81679', 'Finavon Street, Dundee', 'Lothian Crescent, Dundee', 'Construction site, 71 Lothian Crescent, Dundee', 'Turnberry Avenue, Dundee', 'Brechin, Commerce Street', 'Brechin, Forrestal Street, 46570, 54381', 'Broughty Ferry Road, Dundee'}",8713
261,17,1,16,7,0,0,0,1,"{'Road', 'Dumbarton Road FK8 2QL', 'Bruce Street Alloa FK10 1RX', 'Crossgatehead Road Brightons FK2 0HW', 'Stirling', 'Dumbarton Road', '1', 'Crossgatehead Road Brightons', 'Place', 'Home', 'FK2', 'Bruce Street Alloa', 'Dunhalin Rumford', 'Haypark Road Denny', 'medical clinic', 'Well Place Dunblane', 'Dunhalin Rumford FK2 0SE', 'assisted living facility', '1 Garrison Place Falkirk', '1 Garrison Place', 'book club', '17 Whitehouse Road Stirling', 'Well Place Dunblane FK15 9BQ', 'park'}","{'Crossgatehead Road, Brightons', '1 Garrison Place, Falkirk', 'Bruce Street, Alloa', 'Dunhalin, Rumford', 'Dumbarton Road', 'Dunblane', 'Edward Street 1 CB30SZ'}",8723
262,20,4,16,7,5,5,0,1,"{'Abbey Road Newburgh', '28', '47 Geds Mill Close Burntisland', '24 Car Craig View Burntisland KY3 0DS', '1 Findlay Crescent', 'Place Rosyth KY11', 'sports league', 'hobby group', '30 Selvage Place', 'Street', 'KY10', '6 Kirkton Gardens Burntisland', '30 Selvage Place Rosyth', 'St', 'fitness center', 'mosque', '41 West Leven Street Burntisland', '61 Harley Street Rosyth KY11 2NE', '3', 'Rosyth KY11', '28 Castle Street Crail KY10 3SJ', '2 Dollar Road Burntisland', '97 Backmarch Road Rosyth KY11 2RP', 'Burntisland', '13 Jutland Street Rosyth', 'library', '42 Mid Shore KY10 2NW'}","{'rooftop', '47 Geds Mill Close', '16 Burney Place', '97 Backmarch Road', '2 Dollar Road', '24 Car Craig View', 'mosque', 'fitness center', '61 Harley Street', '6 Kirkton Gardens', 'Rosyth', '7 Dollar Grove', '1 Findlay Crescent', '30 Selvage Place', '13 Jutland Street', '1 Dick Place', 'hiking trail', 'Edward Street 1 CB30SZ', 'school', 'petting zoo', 'locker room', '28 Castle Street', 'Abbey Road', '9 Kilcruik Road', '3 Elder Place', '41 West Leven Street'}",8811
263,10,3,7,1,15,15,0,1,"{'Road', '312 Greengairs Road Greengairs', '23 Haddow Grove Burntisland', '312 Greengairs Road', '200 Dunkeld Road PH1 3GH', '312 Greengairs Road Greengairs ML6 7TQ', 'Home', '23 Haddow Grove Burntisland KY3 0DA', '23 Haddow Grove', 'library', 'study group'}","{'well', 'Phoines Estate, Newtonmore', 'Phoines Estate', 'public park at 200 Dunkeld Road, PH1 3GH', 'well at 23 Haddow Grove, Burntisland, KY3 0DA', 'public park near 23 Haddow Grove', 'library located at 23 Haddow Grove, Burntisland', 'Seaforth Place', '23 Haddow Grove, Burntisland, KY3 0DA', 'bathroom at the library', 'bathroom', '200 Dunkeld Road, PH1 3GH', '23 Haddow Grove', 'Upper Largo', 'Rannes Street, Insch', 'public park', 'library', 'public parks', 'local study group', 'public park near a well', '312 Greengairs Road, Greengairs, ML6 7TQ', 'Hospital Street, Perth', 'uncovered well on the property', ""neighbor's bathroom"", '312 Greengairs Road, Greengairs', '312 Greengairs Road', 'well at 312 Greengairs Road, Greengairs, ML6 7TQ', 'boat', 'local library', 'pier where a small boat was moored'}",8836
