,potential_positive,positive,partial,missing,insert_all,insert_but_in_text,insert_hallucination,try_count,truth_set,summ_set,misperid
243,15,4,11,2,6,6,0,1,"{'gym', '35 Kerse Road', '33 Spittal Street FK8 1DU', '17 Whitehouse Road', 'Haypark Road', 'Bruce Street Alloa', 'Road', 'volunteer organization', 'Road Grangemouth', 'Kenilworth Drive', '33 Spittal Street', 'Road Grangemouth FK3 8UZ', '88 High Station Road Falkirk', 'Road Grangemouth FK3', 'arcade', 'of', '12 Fountain Road Bridge of Allan'}","{""hiking trail near Earl's Road, Grangemouth"", 'Bruce Street, Alloa', 'another city', '88 High Station Road, Falkirk', 'underground bunker', '12 Fountain Road, Bridge of Allan', 'hiking trail close to 33 Spittal Street, FK8 1DU', 'bathroom near Bruce Street, Alloa', 'underground bunker in the area', '35 Kerse Road', '17 Whitehouse Road', ""Earl's Road, Grangemouth, FK3 8UZ"", 'Haypark Road', 'Ercall Road, Brightons', 'school', 'hiking trail near 12 Fountain Road, Bridge of Allan', 'Kenilworth Drive', 'bathroom at the hiking trail', 'bathroom near 33 Spittal Street, FK8 1DU', 'Edward Street 1 CB30SZ', '33 Spittal Street, FK8 1DU', 'arcade bathroom', 'West Murrayfield, Stirling'}",8137
244,2,1,1,1,1,1,0,1,"{'Home', 'Walk', '312 Greengairs Road Greengairs'}","{'Greengairs', 'residence', 'Greengairs Road', '312 Greengairs Road, Greengairs', 'home', 'Gallanach Road'}",8154
245,1,0,1,29,3,3,0,1,"{'study group', 'Edinburgh', '2 Barnshot Road', '39 Gillespie Road Edinburgh', 'friends', '26a Pumpherston Road Livingston', 'Houston Mains Livingston', 'The', 'Strathearn Road EH39 5BZ', '23a Rosebery Avenue South Queensferry', 'Road', 'volunteer organization', 'extracurricular', 'Dirleton Road', 'EH39', 'movie theater', '13 Richardson Crescent EH39 5LX', '26 Parkgrove Avenue Edinburgh', '2', '1 Duff Court North Berwick', 'Wester Millerhill Dalkeith EH22 1RY', 'Road Edinburgh', '150 Commercial Street Edinburgh', '79 Lauriston Place', '1', 'Kings Cairn', 'Knox Place', 'Avenue', 'Livingston', '33 Craighouse Terrace Edinburgh'}","{'10-16 Cluny Drive', 'Cluny Drive', 'Craighouse Terrace', 'school', '33 Craighouse Terrace'}",8256
246,16,6,10,1,2,2,0,1,"{'Acre Drive Glasgow', '55 Diana Avenue Glasgow', 'school', 'Belsyde Avenue', 'Road', 'Home', 'Archerhill Road Glasgow', '52a Sinclair Street', '1a The Auld Road', 'youth center', 'Avenue Glasgow', 'skate park', '52a Sinclair Street Helensburgh', 'playground', 'Avenue', '21 Rampart Avenue Glasgow', 'job'}","{""grandfather's home"", '', '1a The Auld Road', 'Acre Drive, Glasgow', '21 Rampart Avenue, Glasgow', 'skate park', '55 Diana Avenue, Glasgow', 'Edward Street 1 CB30SZ', 'school', 'roadhouse', 'Belsyde Avenue', 'playground', '224-226 Archerhill Road, Glasgow', 'youth center', '52a Sinclair Street, Helensburgh'}",8276
247,37,2,35,23,1,1,0,1,"{'senior center', 'Edinburgh', 'bingo hall', '14 St Andrew Street', 'Port', 'Walker Drive South Queensferry', 'South Queensferry', 'Walker Drive South Queensferry EH30 9XJ', 'Houston Mains Livingston', 'Chamberlain Road Edinburgh EH10 4DJ', '16', '3 Renaissance View', '5 New Street Edinburgh', '40 Woodhall Road Edinburgh', 'Clovenstone Park Edinburgh', '40', '40 Woodhall Road', 'mosque', '2 Barnshot Road Edinburgh', 'book club', '40 Maritime', 'Chamberlain Road', 'Walker Drive', '79 Lauriston Place Edinburgh', '140 Crewe Road South', 'Kings Cairn', '5', 'Clovenstone Park', 'Houston Mains', 'volunteer', '14 Links Road EH39 4LU', 'center', '40 Maritime Street Edinburgh', '79 Lauriston Place Edinburgh EH3 9HZ', 'Chamberlain Road Edinburgh', 'assisted living facility', '5 Buccleuch Place Lane Edinburgh EH8 9NT', 'nursing home', 'medical clinic', 'Hilltown Dalkeith', 'dialysis center', 'Road', '5 New Street Edinburgh EH8 8BH', 'Mid Road Prestonpans', 'Torphichen Road Bathgate', 'Place', '90 Haymarket Terrace Edinburgh', '2', 'Road Edinburgh', '19 West Port Dunbar', '140 Crewe Road South Edinburgh', '1', '2 Glass Crescent', '5 Buccleuch Place Lane Edinburgh', 'Hilltown Dalkeith EH22 1SG', '16 Spylaw Bank Road', '40 Woodhall Road Edinburgh EH13 0DU', 'St', 'Torphichen Road Bathgate EH48 4LA', '23a Rosebery Avenue South Queensferry EH30 9JG'}","{'', '5 Buccleuch Place Lane, Edinburgh', 'Mid Road, Prestonpans', '14 St Andrew Street', 'Old Abbey Road', '40 Woodhall Road, Edinburgh', '36 Simpson Loan, Edinburgh', '79 Lauriston Place, Edinburgh', 'Clovenstone Park, Edinburgh', 'Kings Cairn', '7-11 Chamberlain Road, Edinburgh', '16 Bernard Terrace, Edinburgh', 'Hilltown, Dalkeith', '5 New Street, Edinburgh'}",8282
248,13,4,9,3,8,8,0,1,"{'study group', 'Bog Road AB31 4JU', '3', '14 East Park Inchmarlo', 'cafe', '14 East Park Inchmarlo AB31 4GB', 'Craigour Road Torphins', 'Craigour Road Torphins AB31 4UE', 'East', 'Road', 'Home', 'Bog Road', 'program', 'arcade', '10 East Cathcart Street', '3 Kingsford Road Alford'}","{'14 East Park, Inchmarlo, AB31 4GB', 'boat dock', 'elevator', 'Bog Road', 'Dee Street, Banchory', '3 Kingsford Road, Alford', 'elevator access card', 'Insch', 'Mill Road, Insch', 'cabin near Craigour Road, Torphins, AB31 4UE', 'Bog Road, AB31 4JU', 'cafe', 'sports arena', 'cabin near Craigour Road, Torphins', 'A939, Corgarff, AB36 8YL', '14 East Park, Inchmarlo', 'Craigour Road, Torphins, AB31 4UE', 'Mill Road, Insch, AB52 6JA', 'cabin', 'arcade', 'Craigour Road, Torphins', '10 East Cathcart Street', 'cabin near 3 Kingsford Road, Alford', 'sports event'}",8431
249,14,2,12,2,4,4,0,1,"{'Archerhill Road Glasgow G13 3YX', 'Archerhill Road', 'synagogue', 'The', 'Belsyde Avenue', 'Road', '85 Bassett Avenue Glasgow', 'Castlecary Road G68 0HD', '1a The Auld Road', 'retirement community', 'Belsyde Avenue Glasgow G15 6AR', 'Main', 'Glasgow', '6 Bard Avenue', 'Block 1 Acre Road Glasgow', 'community center'}","{'university', '85 Bassett Avenue, Glasgow', '1a The Auld Road', 'Main Road, G84 0AH', 'Rhu', 'cliffs behind the synagogue', 'Castlecary Road, G68 0HD', 'Belsyde Avenue, Glasgow, G15 6AR', 'West Clyde Street, Helensburgh', 'Bassett Avenue', '224-226 Archerhill Road', 'Belsyde Avenue', 'cliff', 'Castlecary Road', 'Bassett Avenue, Glasgow', 'Bard Avenue', 'Block 1 Acre Road, Glasgow', '224-226 Archerhill Road, Glasgow, G13 3YX'}",8435
250,14,4,10,7,5,5,0,1,"{'school events', 'The', 'physical therapy', 'Hall Road Rhu', 'Road', 'Block 1 Acre Road Glasgow', 'Home', 'Acre Drive Glasgow G20 0TR', 'Castlecary Road', 'Archerhill Road Glasgow', 'book club', 'pharmacy', 'senior housing', '279 Milngavie Road', 'Turret Crescent', 'Fulton Road', 'Main', 'Glasgow', 'Cardross Road G82 5DH', 'park', '21 Rampart Avenue Glasgow'}","{'Cardross Road, G82 5DH', 'Lucy Collins', '21 Rampart Avenue, Glasgow', 'tunnel', 'Hall Road, Rhu', 'Castlecary Road', 'Wrexham', 'Main Road, G84 0AH', 'Turret Crescent', 'mental health-related facility', '224-226 Archerhill Road, Glasgow', 'Fulton Road, G62 8PG', 'Belsyde Avenue', 'Stirling Road, Dumbarton', 'Block 1 Acre Road, Glasgow', '279 Milngavie Road', 'Acre Drive, Glasgow, G20 0TR', 'nearby park', 'Fulton Road', 'Helensburgh'}",8455
251,12,0,12,2,0,0,0,1,"{'312 Greengairs Road Greengairs ML6 7TQ', '14 Higher Oakfield PH16 5HT', '312 Greengairs Road', 'New', '5 New Street Edinburgh EH8 8BH', 'Street', '14 Higher Oakfield', 'grocery store', '5 New Street', '5 New Street Edinburgh', '5', 'childcare facility', 'Home', '312 Greengairs Road Greengairs'}","{'14 Higher Oakfield, PH16 5HT', '312 Greengairs Road, Greengairs, ML6 7TQ', 'Cardross Road', 'East Pier Street, 30', 'Grocery store near 14 Higher Oakfield', 'East School Road, Dundee', 'Mar Road, Braemar', '5 New Street, Edinburgh, EH8 8BH', 'Grocery store near 312 Greengairs Road'}",8479
252,35,3,32,7,4,3,1,1,"{'Mar Road Braemar AB35 5YN', 'Street', 'Mar Road Braemar', 'Seafield Circle Buckie', '10', '10 Garden Wood Inchmarlo AB31 4AW', 'Inchmarlo', 'Rannes Street Insch', 'Home', 'mosque', 'book club', 'Mill Road Insch AB52 6JA', 'A939', 'Inchmarlo Road Banchory', 'March Road Buckie AB56 1ER', 'regular walking route', 'community center', '10 Garden Wood Inchmarlo', 'Gordon Crescent', 'North Lane Archiestown', 'North Lane Archiestown AB38 7QL', 'Gordon Crescent AB34 5HJ', 'nursing home', 'A939 Corgarff', 'Carmelite Street Banff', 'Bridgend of Glenlivet', 'Rannes Street', 'dialysis center', 'Road', 'Mar', 'North', 'Bridgend of Glenlivet Ballindalloch AB37 9BX', 'North Road', 'Inchmarlo Road Banchory AB31 4AB', 'Mill Road Insch', 'pharmacy', 'March Road Buckie', 'Golden Knowes Road Aberdeenshire', 'North Road Insch', '10 East Cathcart Street', 'library', 'of'}","{'Bridgend of Glenlivet, Ballindalloch, AB37 9BX', 'Mar Road, Braemar', 'Inchmarlo', 'March Road, Buckie', 'North Road, Insch', 'Cabin near highway', 'Beltie Road', 'Bog Road', '3 Kingsford Road, Alford', 'North Lane, Archiestown', 'Cruise ship', 'March Road, Buckie, AB56 1ER', 'Carmelite Street, Banff', 'Inchmarlo Road, Banchory, AB31 4AB', 'Community center', 'Cabin near Inchmarlo Road, Banchory', 'Airplane', 'Gordon Crescent, AB34 5HJ', '10 Garden Wood, Inchmarlo', '10 Garden Wood, Inchmarlo, AB31 4AW', 'North High Street', 'Garden area of Carmelite Street, Banff', 'A939, Corgarff', 'Inchmarlo Road, Banchory', 'Highway', 'Mar Road, Braemar, AB35 5YN', 'Golden Knowes Road, Aberdeenshire', 'North Lane, Archiestown, AB38 7QL', 'Mill Road, Insch, AB52 6JA', 'Carmelite Street', 'Seafield Circle, Buckie', 'Rannes Street, Insch', 'North Road, Insch, AB52 6XP', '10 East Cathcart Street'}",8488
253,7,1,6,4,8,8,0,1,"{'Gallanach Road PA34 4PE', 'North Pier Oban', 'An', 'bingo hall', 'Park Mains Erskine PA8 7AL', '1 Newark Street PA14 5PE', 'school events', 'Gallanach Road', 'office', 'Home', 'North Pier Oban PA34 5QD'}","{'An t-Sràid', 'caves', 'Park Mains, Erskine, PA8 7AL', 'Railway Pier, Oban', 'cult location near a well', 'Rose Street', 'Larkfield Road, Inverclyde', 'Gallanach Road', 'Larkfield Road', 'cult location', 'North Pier, Oban', 'Larkfield Road, Inverclyde, PA16 0XN', 'Glengallen Road, Oban', 'Park Mains, Erskine', 'nearby cemetery', 'Gallanach Road, PA34 4PE', 'suspected cult location', 'well and a cave', '1 Newark Street, PA14 5PE', 'Glengallen Road, Oban, PA34 4HH', 'cemetery', 'neighborhood café, Park Mains, Erskine', 'old well by the cemetery', 'local park', 'North Pier, Oban, PA34 5QD'}",8526
254,10,1,9,3,3,3,0,1,"{'Hall Road Rhu G84 8RR', 'volunteer work', 'Main', 'Acre Drive Glasgow', 'regular walking route', 'G84', 'West Clyde Street Helensburgh', 'regular', 'Road', 'Fulton Road G62 8PG', 'West Clyde Street Helensburgh G84 8ES', 'Home', 'Acre Drive Glasgow G20 0TR'}","{'Main Road, G84 0AH', 'Hall Road, Rhu, G84 8RR', 'Fulton Road', 'Fulton Road, G62 8PG', '112-117 West Clyde Street, Helensburgh', 'Acre Drive, Glasgow, G20 0TR', 'Crow Road, Glasgow, G66 7GX', 'petting zoo', 'home', 'Hall Road, Rhu', '112-117 West Clyde Street, Helensburgh, G84 8ES', 'community park', 'resort', 'Bard Avenue, Glasgow, G13 3JA'}",8542
255,3,1,2,0,3,3,0,1,"{'2 Alex King Way Arbroath', 'tutoring center', 'Findcastle Street Dundee'}","{'2 Alex King Way, Arbroath, DD', 'nearby mountain trail', '2 Dalgleish Road, Dundee', 'Edward Street 1 CB30SZ', 'school', 'tutoring center', 'Findcastle Street, Dundee', 'coastal beach area'}",8575
256,27,10,17,4,7,7,0,1,"{'senior center', 'Abbey Park Avenue', 'bingo hall', 'nursing home', '28 Birch Avenue Kinghorn KY3 9YN', 'St', 'Rosyth KY11', '1 Findlay Crescent Rosyth', 'school', 'Castlandhill Road Rosyth KY11 2PZ', 'regular', 'Abbey Road Newburgh', 'Lammerlaws Burntisland', 'Dunnikier Park Kirkcaldy', '23 Largo Road St Andrews', 'senior housing', 'pharmacy', 'Place', 'Carnegie Avenue Dunfermline KY11 8PJ', 'West Green Crail', '10 Rumford Crail KY10 3SS', 'grocery store', 'regular walking route', 'Langlands Road', '1', 'physical therapy clinic', '22 Nicol Drive Burntisland KY3 9JB', 'Burntisland', '1 Newton Place Rosyth', 'library', 'Rosyth'}","{'West Green', 'Kinghorn', 'senior center', 'Castlandhill Road', 'Nicol Drive', 'St Andrews', 'Crail', 'Newburgh', '1 Newton Place', 'Burntisland', 'sewer system', 'Carnegie Avenue', 'Abbey Park Avenue', 'Aberlour Street', 'David the First Street', 'Truro', 'Dunnikier Park', 'school', 'Birch Avenue', 'ocean', 'Fairykirk Road', 'Dunfermline', 'Limekilns Road', 'pharmacy', 'Seaforth Place', 'Largo Road', 'grocery store', 'Langlands Road', 'cliff', 'physical therapy clinic', 'Abbey Road', 'Rumford', 'Lammerlaws', 'library', 'restaurant', 'Rosyth'}",8579
257,6,3,3,0,5,5,0,1,"{'312 Greengairs Road Greengairs ML6 7TQ', 'physical therapy clinic', '312 Greengairs Road', '35 Fowler Street Cellardyke', '312 Greengairs Road Greengairs', 'medical clinic'}","{'35 Fowler Street, Cellardyke', 'Alexander Place', '312 Greengairs Road, Greengairs, ML6 7TQ', '312 Greengairs Road', 'Strathview Gardens, Pitlochry', 'Burnside Avenue', 'Greengairs Road', 'grocery store near 312 Greengairs Road', '312 Greengairs Road, Greengairs', 'grocery store', 'medical clinic', 'home', 'physical therapy clinic', '1G Bank Street'}",8597
258,33,8,25,7,3,3,0,1,"{'study group', 'shopping mall', '167 Culduthel Road Inverness', 'Inverness', 'Street', 'college', '39 Greig Street Inverness IV3 5PX', 'IV30', 'Millburn Road', '9 Charles Cameron Place Kyleakin', '9 Caroline Street', 'Longman Road Inverness IV1 1RY', 'Millburn Road Inverness', 'Shore Street Inverness', 'fast food restaurant', 'Proby Street Maryburgh', 'Rosedene Court Inverness', '7 Lotland Street Inverness', 'Culduthel', 'Station Road', 'skate park', '9', 'Hamilton Drive IV30 4NN', 'Brumley Brae', '25 Harbour Road Inverness', 'Station Road Achnasheen', 'Road Inverness', 'school', 'Road', '11 Eastgate Inverness', 'Mayne Road Elgin IV30 1NY', 'program', 'Strothers Lane', 'Smith Drive', '39 Greig Street Inverness', 'Linkwood Lane Elgin', 'arcade', 'Smith Drive IV30 4NE', 'Longman Drive', 'of'}","{'shopping mall', '7 Lotland Street, Inverness', 'Millburn Road', 'local skate park', 'Longman Road, Inverness, IV1 1RY', '25 Harbour Road, Inverness', '16 Forbes Road, Forres', 'Elgin', 'Forres', 'Sir Walter Scott Drive, Inverness', '11 Eastgate, Inverness', '9 Caroline Street', 'Culduthel Avenue, Inverness', '39 Greig Street, Inverness', '167 Culduthel Road, Inverness', '9 Charles Cameron Place, Kyleakin', 'attic', 'Station Road', 'Hamilton Drive', 'Shore Street, Inverness', '39 Greig Street, Inverness, IV3 5PX', 'Brumley Brae', 'warehouse district', '1-14 Rosedene Court, Inverness', 'Millburn Road, Inverness', 'Linkwood Lane, Elgin', 'Strothers Lane', 'Smith Drive', '52 Blarmore Avenue, Inverness', 'Seafield Road, Inverness', 'Smith Drive, IV30 4NE', 'Proby Street, Maryburgh', '34 Tyock Industrial Estate, Elgin', 'Hamilton Drive, IV30 4NN', 'Longman Drive', 'Mayne Road, Elgin, IV30 1NY', 'Station Road, Achnasheen'}",8675
259,1,0,1,0,1,1,0,1,{'4 Brown Street'},"{'Brown Street', 'wilderness'}",8700
260,24,3,21,4,1,1,0,1,"{'Discovery Quay Dundee', 'synagogue', 'assisted living facility', 'Discovery Quay', 'Commerce Street Brechin', 'Turnberry Avenue Dundee', '214 Broughty Ferry Road', 'Road', '39 Arthurstone Terrace', '71 Lothian Crescent Dundee', 'Home', 'Dundee', 'mosque', 'East School Road', 'Walk', '296A Strathmore Avenue Dundee', 'Adelaide Place Dundee', 'Road Dundee', 'Ballumbie Road Dundee', '150 Strathmartine Road Dundee', 'regular walking route', 'Finavon Street', '71 Lothian Crescent', 'Kirsty Semple Way', 'St', 'East School Road Dundee DD3 8NX', '38 Forrestal Street Brechin', 'Street Brechin'}","{'Arthurstone Terrace, Dundee', 'synagogue', ""St Mary's Lane, Newport-on-Tay"", 'Ballumbie Road, Dundee', 'Discovery Quay, Dundee', 'mosque', 'Finavon Street, Dundee', 'East School Road, Dundee', 'Dock Street, Dundee', 'Forrestal Street, Brechin', 'Commerce Street, Brechin', '41 Dock Street, Dundee', 'Adelaide Place, Dundee', 'Broughty Ferry Road, Dundee', 'Carnoustie', 'Lothian Crescent, Dundee', 'Turnberry Avenue, Dundee', 'Strathmartine Road, Dundee', 'Kirsty Semple Way', 'Strathmore Avenue, Dundee'}",8713
261,19,2,17,5,2,2,0,1,"{'Haypark Road Denny', 'Well Place Dunblane', 'assisted living facility', 'Bruce Street Alloa FK10 1RX', '1 Garrison Place', 'medical clinic', 'Bruce Street Alloa', 'Road', 'Crossgatehead Road Brightons', 'Home', 'Well Place Dunblane FK15 9BQ', 'Dumbarton Road FK8 2QL', '1 Garrison Place Falkirk', 'book club', 'Place', 'Crossgatehead Road Brightons FK2 0HW', 'Dunhalin Rumford', '17 Whitehouse Road Stirling', 'Dumbarton Road', '1', 'park', 'Stirling', 'FK2', 'Dunhalin Rumford FK2 0SE'}","{'Whitehouse Road, Stirling', 'West Bridge Street', 'Park Avenue', 'Haypark Road, Denny', 'Dunhalin, Rumford', 'Bruce Street, Alloa', 'Stirling', 'Dumbarton Road', 'Edward Street 1 CB30SZ', 'Crossgatehead Road, Brightons', 'Well Place, Dunblane', 'Dunblane', 'Rumford', '1 Garrison Place, Falkirk', 'School', 'Union Road', 'Mine'}",8723
262,21,5,16,6,6,6,0,1,"{'Street', '30 Selvage Place Rosyth', '3', 'St', 'Rosyth KY11', '1 Findlay Crescent', 'sports league', '2 Dollar Road Burntisland', 'KY10', 'Abbey Road Newburgh', 'Place Rosyth KY11', '13 Jutland Street Rosyth', '47 Geds Mill Close Burntisland', '41 West Leven Street Burntisland', '28', '6 Kirkton Gardens Burntisland', 'mosque', 'fitness center', 'Burntisland', '97 Backmarch Road Rosyth KY11 2RP', '61 Harley Street Rosyth KY11 2NE', '28 Castle Street Crail KY10 3SJ', '30 Selvage Place', '24 Car Craig View Burntisland KY3 0DS', '42 Mid Shore KY10 2NW', 'hobby group', 'library'}","{'', '1 Findlay Crescent', '9 Kilcruik Road', '61 Harley Street', 'mosque', 'fitness center', 'hiking trail', '30 Selvage Place', '97 Backmarch Road', '3 Elder Place', 'locker room', '2 Dollar Road', 'petting zoo', 'school', '28 Castle Street', '7 Dollar Grove', '1 Dick Place', '24 Car Craig View', '16 Burney Place', '41 West Leven Street', '6 Kirkton Gardens', '13 Jutland Street', 'Rosyth', 'rooftop', 'Abbey Road', 'library', '47 Geds Mill Close'}",8811
263,10,1,9,1,15,15,0,1,"{'study group', '312 Greengairs Road Greengairs ML6 7TQ', '312 Greengairs Road', '312 Greengairs Road Greengairs', '23 Haddow Grove', '23 Haddow Grove Burntisland KY3 0DA', 'Road', 'library', 'Home', '23 Haddow Grove Burntisland', '200 Dunkeld Road PH1 3GH'}","{'study group', 'Phoines Estate, Newtonmore', '200 Dunkeld Road, PH1 3GH', 'bathroom', 'court', '312 Greengairs Road, Greengairs, ML6 7TQ', 'well', 'public park', 'Greengairs Road', 'Phoines Estate', 'public library', 'small boat', 'pier', '23 Haddow Grove, Burntisland, KY3 0DA', 'boat', 'Haddow Grove', 'Upper Largo', 'neighborhood well', 'Hospital Street, Perth', 'Seaforth Place', 'Dunkeld Road', 'East Mains Holdings', 'Rannes Street, Insch'}",8836
264,9,2,7,2,5,5,0,1,"{'assisted living facility', 'Gardens', 'The', 'Riggs Road Perth', 'Phoines Estate', 'Newtonmore Road', 'Road', 'Inver Dunkeld', 'Strathview Gardens Pitlochry', 'Home', 'Newtonmore Road Kingussie'}","{'near the ocean, Inver, Dunkeld', 'Blackford', 'snowy parking lot near water', 'Strathview Gardens, Pitlochry', 'ocean café', 'parking lot near the orchard', 'Newtonmore Road, Kingussie', 'Phoines Estate', 'Riggs Road, Perth', 'Newtonmore Road', 'Lundy Gardens, Fort William', 'snowy parking lot', 'internet café'}",8870
265,27,2,25,9,1,1,0,1,"{'1 Goosecroft Road Stirling', 'synagogue', 'West Murrayfield Stirling FK7 8NB', 'West Lodge Gardens Alloa', 'Street', 'coffee shop', '35 Kerse Road Grangemouth', 'West Murrayfield Stirling', 'yoga class', 'Alloa FK10', 'Kenilworth Drive FK2 9LH', 'volunteer organization', 'Home', '88 High Station Road Falkirk FK1 5QX', '33 Spittal Street', '1 Garrison Place Falkirk', 'book club', 'park', 'community center', '33 Spittal Street FK8 1DU', 'West Bridge Street Falkirk FK1 5AP', 'Nicolton Avenue', 'Road Grangemouth', 'Road', 'childcare facility', 'evening classes', 'Glensburgh Road', 'Crossgatehead Road Brightons FK2 0HW', 'Foundry Loan Larbert FK5 4AW', 'Blackston Road Avonbridge', '88 High Station Road Falkirk', '17 Whitehouse Road Stirling', '1', 'dog park', 'FK2', '12 Fountain Road Bridge of Allan'}","{'West Murrayfield, Stirling, FK7 8NB', '17 Whitehouse Road, Stirling', 'Park Avenue', 'Foundry Loan, Larbert, FK5 4AW', 'Well Place, Dunblane', 'Crossgatehead Road, Brightons', '88 High Station Road, Falkirk', ""130 Bo'ness Road, Grangemouth"", 'Kemper Avenue', 'Blackston Road, Avonbridge', 'Whitehouse Road, Stirling', 'Nicolton Avenue', 'West Bridge Street, Falkirk, FK1 5QX', 'school', 'Glensburgh Road', 'West Bridge Street, Falkirk, FK1 5AP', 'West Bridge Street, Falkirk', 'Edward Street 1 CB30SZ', 'Kenilworth Drive, FK2 9LH', '35 Kerse Road, Grangemouth', '1-42 West Lodge Gardens, Alloa', '1 Garrison Place, Falkirk', '33 Spittal Street, FK8 1DU', 'West Murrayfield, Stirling'}",8919
266,3,1,2,0,1,1,0,1,"{'Street Dundee', '1 Pitfour Street Dundee', '71 Lothian Crescent'}","{'fairground', 'Dundee', '71 Lothian Crescent', '1 Pitfour Street, Dundee'}",8940
267,28,7,21,9,4,4,0,1,"{'146 Pitkerro Road Dundee DD4 8ER', 'synagogue', 'Street', 'church', '146 Pitkerro Road', 'home', 'Cross Road', 'Home', '22 Marine Parade Walk', '146 Pitkerro Road Dundee', 'Road Dundee', 'regular walking route', '2 Herod Hill Brae Dundee', '1 Pitfour Street Dundee DD2 2NT', 'Street Dundee', 'community center', 'Perth Road Dundee', 'East School Road Dundee', 'assisted living facility', 'nursing home', '28A Dura Street', 'Hyndford Street', 'neighborhood cafe', 'Hyndford Street Dundee', '484 Perth Road Dundee', 'Road', 'Dundee', '1 Pitfour Street Dundee', 'East School Road', '28A Dura Street Dundee', 'Walk', '1', '484 Perth Road', 'Cross Road DD2 3PT', 'physical therapy clinic', 'Fort Street', 'Fort Street Dundee', '22 Marine Parade Walk Dundee'}","{'Ancrum Road', 'church', '146 Pitkerro Road', 'Turnberry Avenue', 'train station', 'Pitfour Street', 'Marine Parade Walk', 'Forfar', ""King's Cross Road"", 'Roseberry Street', 'Logie Street', 'Herod Hill Brae', 'Hyndford Street', 'neighborhood cafe', 'school', 'Cleghorn Street', 'East School Road', 'Dura Street', '484 Perth Road', 'Fort Street', 'Kirsty Semple Way'}",8957
268,8,1,7,2,6,6,0,1,"{'Gallanach Road PA34 4PE', 'An', '1 Customhouse Way PA15 1EG', 'college', 'Gallanach Road', '1', 'tutoring center', 'Road', 'volunteer organization', 'Larkfield Road Inverclyde PA16 0XN'}","{'1 Customhouse Way, PA15 1EG', 'river', 'safe house', 'An t-Sràid, PA34 5UG', 'Gallanach Road, PA34 4PE', 'remote cabin', 'school', 'tutoring center', 'secluded cabin', 'Castle Road', 'Larkfield Road, Inverclyde, PA16 0XN', 'North Pier, Oban, PA34 5QD', 'cruise ship', 'Glengallen Road, Oban, PA34 4HH'}",8990
269,10,2,8,6,8,8,0,1,"{'gym', 'Leargan', 'Pitreavie Drive Dunfermline', 'Road', 'Green Crail', 'music lessons', '54 Nethergate South Crail', '7 Dollar Grove Burntisland', 'summer camp', 'arcade', 'Limekilns Road Dunfermline', '5', '12 Selvage Street Rosyth', 'job', 'St', 'Rosyth'}","{'Leargan', 'home', 'Stuart White', 'Backmarch Crescent, Rosyth', 'suburbia', 'desert', 'rehab center', 'work', '43 Findlay Street, Rosyth', '12 Selvage Street, Rosyth', '54 Nethergate South, Crail', 'Pitreavie Drive, Dunfermline', 'Limekilns Road, Dunfermline', '23 Norval Place, Rosyth', '18-21 Mellor Court, Rosyth', '7 Dollar Grove, Burntisland', 'a rehab center', 'near a rehab center', '6-9 West Green, Crail', ""St Margaret's Head, North Queensferry"", 'Rosyth'}",9003
270,13,5,8,2,2,2,0,1,"{'Inchmarlo Road Banchory AB31 4AB', 'Carmelite Street Banff AB45 1GF', 'North Road Insch AB52 6XP', 'synagogue', 'A939', 'Bog Road', 'church', 'A939 Corgarff AB36 8YL', 'A939 Corgarff', 'Carmelite Street Banff', 'regular walking route', 'North Road Insch', 'Inchmarlo Road', 'Road', 'Home'}","{'synagogue', 'church', 'Inchmarlo', 'Beltie Road', 'Bog Road', 'Dee Street, Banchory', 'A939', 'Golden Knowes Road', 'Carmelite Street, Banff', 'hospital', 'Carmelite Street, Banff, AB45 1GF', 'A939, Corgarff', 'Inchmarlo Road, Banchory', 'Bridgend of Glenlivet', 'A939, Corgarff, AB36 8YL', 'Inchmarlo Road', 'North Road', 'Craigour Road, Torphins', 'North Road, Insch, AB52 6XP'}",9023
